gene,baseMean,log2FoldChange,padj
EDF1,115.27457410375267,-1.5422596155353074,0.0012441085195178372
EXOSC3,22.04709815356233,-1.263519156676418,0.03173215267022111
PDLIM1,72.74820947944025,-1.6122418687063642,0.0010408254874576626
RAB11FIP2,8.362452455109544,2.2122893199819815,0.007723824151262651
EIF3A,190.479826483704,-1.2116377787893007,0.005147371630413907
CPEB3,7.124396937888249,3.0651538142530765,0.0029411878265913904
GTPBP4,36.279149623817354,-1.9716444756775495,1.6211492835668115e-4
STN1,7.294931651275048,-1.8374162632806752,0.030962319747196515
GLRX3,44.45572615435432,-1.3506154448672485,0.009995226588741767
TFAM,10.978975769756323,-1.9472522916124773,0.01332881269236846
UBE2S,66.79953461136965,-2.5868492361825086,1.1779485585010998e-5
RPL28,260.7612087628954,-1.8091047525360262,1.2513065214540754e-4
RPL19,667.0337472556498,-1.6932547786734764,4.316145992230811e-5
CBX1,8.822601208412438,-1.9478768458418092,0.022106289462176965
PFN1,380.05128392523693,-2.076447022360068,4.39739860211817e-6
C1QBP,100.90567642454567,-1.9776493969385687,5.533736924208462e-5
MED31,16.139093593952538,-2.275206181820529,0.002582024837086841
FTSJ3,11.19777227399743,-1.815871643344213,0.017944171547075154
B9D1,9.041012855264825,-1.6035642027472274,0.0350540661971563
PSMD11,65.35512763699728,-1.2488951987874972,0.00545907272452375
MRPL27,29.833045665812335,-1.620211729824624,0.007810549280362281
PRKAR1A,48.13519090558958,-1.0691385667101294,0.03153023480729242
YWHAE,79.16262191780955,-1.4254846862752422,0.0016200167515219189
RANGRF,14.134970145457908,-2.002214273826771,0.004920770022740145
MAP2K6,42.535056978013884,1.0712534999548573,0.024059894806100067
SLC9A3R1,20.57899755101513,-1.8707642478027147,0.002726304936405693
ALDOC,10.715864642418259,-5.319549804663203,1.2513065214540754e-4
RAB34,22.39731891965131,-1.6399622574100243,0.010639650028391302
AREG,16.54597324851925,-1.7550803473250636,0.01495062572118712
UBE2D3,223.32170169607676,-1.683786755445951,5.4831413284950646e-5
ELF2,27.46699462983118,1.1891511096661451,0.022305627869220482
NDUFC1,208.22948293564957,-2.1528519466157925,8.354834016590532e-6
ZNF330,24.84859734313616,-1.2755553516355453,0.02492847225505309
RPL34,1020.062264705988,-2.0458383371546893,3.6916571851856922e-6
GRPEL1,30.92504875302464,-1.6063787885822285,0.003403555483603202
GAR1,21.082513235000405,-1.5603322596010671,0.017073498319926262
FRG1,16.03390568128263,-1.592290240742132,0.026623251274313243
SH3D19,25.694130552987076,-1.3254347695983877,0.015148286712108699
RAPGEF2,31.20458018379186,1.106296670649265,0.030613839686933462
UFSP2,10.28062457023202,-1.4693759064474334,0.03967891129403224
KLHL5,97.21165922787297,-1.846044563336669,1.6378831786299365e-5
UGDH,58.480788235839256,-1.2864696658898747,0.006569888283611161
PPARGC1A,24.497344808565643,1.2772681804041393,0.020801775929158845
CCDC34,16.96606689607799,-1.6303698131365147,0.0205039624857229
MTCH2,37.53515905705479,-1.8121173694388353,8.278655227166772e-4
HSPA8,242.29955851834433,-1.639558020421089,4.6833131086403547e-4
CCND1,168.8999679526916,-2.1759763023986918,1.2920385298916899e-5
ANAPC15,38.61653934901907,-1.3151550195669521,0.009178819494062825
RNF141,32.76754158752455,-1.927547127556683,5.655951440420683e-4
EIF4G2,130.96386048599794,-1.6313334899463623,8.683888574481357e-4
DDX6,56.5533589864026,1.0852262078040495,0.012574226020117284
PTPMT1,11.968648509143232,-1.8075578865230622,0.015161913212176751
SOX6,26.806121116610516,1.199055316580047,0.02177757786751675
RPS13,507.90203532005546,-1.7950278330719815,9.265166927950449e-5
AIP,10.168599194258416,-2.525015097839658,0.004526815483079244
NDUFS8,72.51739236106276,-1.1182916804236775,0.018503106925216214
PSMD9,46.56578392970567,-1.0343621226922528,0.042014191878877054
CORO1C,71.78412105547065,-2.5278910481831467,4.501281683613138e-7
KCTD10,11.924450011910054,-1.871333553461262,0.01280731918272832
ATP5F1B,141.87580705955153,-2.11285832555438,3.718986647170495e-6
PTGES3,147.30777860917487,-1.7819627699300156,1.5445251285475022e-4
RSRC2,38.160942853212966,-1.2600860581846967,0.019952350453314747
KRT18,289.6124425616084,-2.2818700756185932,5.092275290574288e-7
ACSS3,24.909054968075218,1.2837856299778805,0.04096953887882494
METAP2,105.432611714178,-1.0860286526197998,0.03428519814208015
LTA4H,34.032813428698994,-1.2464577754181394,0.02375543898166015
ELK3,10.103183321349707,-3.196136971745261,0.0015165464608379734
MAGOHB,22.683925742229256,-1.5173671900495933,0.01621915208164756
ARPC3,171.9572285230382,-1.640139663397746,3.057647427188319e-4
VPS29,86.09372920617464,-1.5291904713333035,4.1264612064782476e-4
CREBL2,7.944009756329672,-1.9717141122165425,0.02930444620911866
ARHGDIB,40.28399481333394,-3.5430936864180134,2.6254271646441813e-7
RFC5,9.695938088161105,-2.978361234667732,0.002883933584766988
COPZ1,81.1985510340733,-1.6717218955636497,7.926629617472353e-4
MRPL51,108.46598635803167,-1.8063043210249659,1.528764776159446e-4
GAPDH,1373.5642653957207,-2.8103491465545574,7.528420082118053e-11
TPI1,227.90081657843825,-2.6273117900850305,9.168581475689073e-8
C12orf57,30.28064115825853,-1.4099650675013613,0.009312233394235587
LDHB,225.7895639796708,-1.693449930997983,2.795629155020372e-4
CMAS,22.435363104584678,-2.121459665289829,0.0017250771932331996
COX6A1,222.97414697162213,-1.942760790255735,1.696242638154712e-5
SRSF9,121.79749844002248,-1.9148260327025437,7.139029790312158e-5
TMEM14C,39.962172504516786,-1.7377980436457796,0.004139205386394053
PAK1IP1,23.527883763426413,-1.6365462267603395,0.01030067113232497
ASF1A,19.99312343552729,-2.508679635808475,0.002140148768084424
HDDC2,42.28319483674442,-1.1848209723086462,0.025092078136193362
SRSF3,132.91757453083943,-1.173338001322262,0.01070141807119142
MRPL18,29.200567639437928,-2.416650657992758,2.5281393220448755e-4
MCM3,11.221420327053158,-1.3925616143692423,0.04435421845896064
MDN1,14.56962025982803,-1.4041468643681523,0.04299117941950109
PTP4A1,32.6537219875153,-1.1099633821966868,0.04852139623687159
ACOT13,41.41834375852837,-2.2382479904635564,5.846085708991005e-5
RPS12,357.02413973617325,-1.6578646227879963,2.011744618560327e-4
SNX3,67.13434553309965,-1.9217429357684914,2.227926920916059e-4
FIG4,17.113112216490368,1.7111930265667092,0.006582182759926941
SLC16A10,25.301585012862272,2.424056513334741,1.7066942015757198e-4
CUTA,32.40988232716781,-1.4267442988241108,0.017551412884940557
COX7A2,159.40081071512625,-1.9957604000113058,4.375267055848383e-5
TTK,8.80627287356698,-2.5615665520666204,0.008271608870849276
DAP,31.194649665677677,-1.8191570804422685,0.002454768901461705
PFDN1,45.07905223101608,-2.0191172071588994,2.920676517958753e-4
IK,70.06529352824448,-0.9908690016051636,0.0364799382747504
GRM6,16.635429399565403,1.3823447968192206,0.021359030324780443
ARSB,12.461944214826353,1.737396396024191,0.016515559328560348
TTC1,31.97734683171621,-1.0567170741646603,0.04576389244165225
CCNG1,15.217591209875176,-2.561391625705956,0.001640476902333071
SUB1,307.0800185255302,-2.312747843660817,1.3609299160041443e-7
SKP1,280.4731782920517,-1.76734960579713,6.214510193514637e-5
PPP2CA,57.10615369999787,-2.0990605823871755,4.953714367632383e-4
CSNK1A1,63.442316892456354,-1.5520866951940793,0.001592590476103781
ATP6V0E1,23.77126707708412,-1.4101446496779027,0.017434934806637825
SMC4,47.632761588352544,-2.5081584233114897,4.9364351270028205e-5
SELENOK,47.00303962949914,-1.2714883457292354,0.021334921698300542
TIMMDC1,21.05461229705228,-1.1374838716902163,0.04134634787642719
FAM162A,64.62087333875321,-2.4386204304038483,3.3970439486420078e-6
CEP70,36.93117876710659,-1.3465527004229607,0.024969279951347602
RNF7,85.32738828064294,-1.6483728304731606,4.242735278427623e-4
PDCD10,31.84355044905715,-1.88272214236688,5.945259094019069e-4
GNAI2,28.667130397685554,-1.2278149548538249,0.026832314704938468
RPL24,440.74167791077053,-1.8937082883426544,4.362972376164922e-5
NCBP2,38.3794072549329,-1.3158137076719068,0.013582312377760572
MRPL3,69.68169180796579,-1.8548801430416622,0.0010058115360802335
MAPKAPK3,13.662491850801045,-1.4054031000827096,0.0437419899963838
EIF1B,85.14568695688268,-1.6674691238169852,8.64128558384688e-4
EEF1B2,464.45507415309083,-2.111161917738646,2.0527263364445725e-6
DGUOK,63.21757676450738,-1.911406555593089,1.0475245878697392e-4
NCL,636.0258443957505,-1.6202658855674275,3.9193910350920593e-4
ACTR3,77.51231652757018,-1.0734870987052236,0.025116658908540132
SF3B6,211.0319129195137,-2.091656259811365,3.6916571851856922e-6
TP53I3,10.84647176084213,-1.5187667057892744,0.03365113204684328
MPV17,42.587160071257976,-1.7520331635352986,0.0021684255548508773
PSMD14,61.435587686133466,-1.658282663002241,3.5829607654985573e-4
SNX17,14.578382365153178,-1.4263812844884842,0.032626402302516726
PPM1G,76.2199820243016,-1.2939459261418496,0.00636434422012731
PDE1A,10.790974140378603,1.8484693583298475,0.02067725113004045
RPS15,387.8936294009935,-2.1234073183701327,5.656009366378163e-7
GCA,24.962306406601094,-1.4050197029184168,0.016763279270713038
PCGF1,17.102266561217135,-1.295571394910928,0.0350576064671049
POLE4,72.83593178498008,-1.9432272571812217,3.188906579516954e-4
EVA1A,21.102980443546443,-2.2852820687033337,0.0015203914802709288
MRPL19,46.44802735067273,-1.2823493561453487,0.006444969239102328
WDR75,11.654979697455152,-1.7236983972837345,0.02757625498854533
EFEMP1,8.265574082157704,-2.095104178611515,0.019191762736004928
FANCL,7.820962875512689,-1.6562318243411893,0.04557115140636539
CCT4,79.84881546902102,-2.104213920125024,1.3687859886138266e-5
EHBP1,22.182600027219564,-1.5318986656356277,0.010598861831853183
TXNDC9,24.587880936044158,-1.364237106926829,0.024764254977039688
SF3B1,49.91928849586373,-1.0626008265358993,0.036842056181122323
PDCL3,23.20575790240611,-1.5016104482525454,0.018487551995751757
MOB4,32.110091480881366,-1.2900980771090054,0.017944171547075154
HSPE1,327.95175052418045,-2.464515136497488,1.6592638028577965e-7
FHL2,37.724158261441644,-1.133730700417985,0.027189497682930174
MLPH,19.078301176213927,-1.3863148815902773,0.023479050851779492
HDLBP,45.49012004402091,-1.1047141813441503,0.047793753967391814
PPP1R7,39.368947578088495,-1.866595918664358,6.499115304589726e-4
ID2,54.89425183449366,-1.3076565736611216,0.009692701111193552
HPCAL1,33.22521131873738,-1.3356775173783069,0.0183535351561892
ODC1,29.413414200555003,-1.41390345743415,0.014074493458998525
PLEKHB2,44.144265894018915,-0.9798935993700506,0.049169463351268664
CEBPZ,36.69188474952254,-1.734737889212326,0.0020736150220862217
DARS1,51.72979771987088,-1.928138882284764,1.151421816136593e-4
SRSF7,92.35959720503419,-2.3885423184863623,3.2694456230794343e-6
COX7A2L,89.36625525557633,-1.2047317965126016,0.012419991553369338
PNO1,30.903626731017194,-1.507700511356386,0.005730695492476445
THADA,27.411185513602785,1.295065252336504,0.013027623659196417
TRAK2,361.9631438294752,-1.4941006566167145,5.207670036734598e-4
SUMO1,144.16870203639354,-1.8846982083129524,5.4831413284950646e-5
FARSB,44.351202635031576,-1.6232050855584,0.002428988537181234
CACYBP,88.41384765334462,-2.125854615094174,1.8314166865923746e-4
SCP2,64.48295937756696,-1.777287684381521,3.711773819279093e-4
MRPL37,30.55241498445554,-2.0093912113364785,8.306652854336188e-4
RPL22,446.9386362040332,-1.9364798246451622,5.113987053492731e-6
PARK7,160.67202847542939,-1.611183741962276,3.806263610761534e-4
WDR77,12.75570652285345,-2.8867764712746538,0.0012976562433414814
ATP5PB,130.64009267988547,-1.6936618732366633,3.806263610761534e-4
RAP1A,44.796977455823274,-1.2296233212478114,0.0245802976741057
HDAC1,19.027478298004237,-2.424114582742628,0.0016907765136808537
CAPZA1,107.97014781257596,-2.1267410456028126,1.0200746223919602e-5
SRM,23.95100353056237,-1.6313133608668442,0.0074008467213005176
MAD2L2,11.741579812373729,-1.9508298714959207,0.009804271613377491
GADD45A,39.4020112841861,-1.1963441863689221,0.024282975247293385
RGS2,25.625016551615676,-1.9292949519969147,0.0017764667229931217
BCAS2,55.21100279974362,-2.3007140765233176,1.621350634976487e-5
SRSF11,73.43978325988557,-1.2993854247047265,0.006152457699870525
CRYZ,28.78435253309852,-1.4653862798830186,0.013263044769460114
WARS2,7.8594113383092035,-1.7234455437865237,0.03637575533825147
MRPS15,74.55119935999672,-1.1680444508450278,0.01953210048507503
GNPAT,12.148719857059842,-1.383582549673636,0.041024268644495564
C1orf109,12.668231519769797,-2.128730123962147,0.006513766507914391
SDHB,62.83670061100722,-1.5072512506689504,0.002027461948753755
RPF1,32.68703514106848,-2.029216363262075,0.0011565095764092287
ZNHIT6,79.35630297568477,-0.911869602338688,0.04622345397859281
GALE,13.402719254868368,-1.6899197558843422,0.016810795177100827
ID3,29.195260123228284,-1.4975009520786933,0.015759676954576363
EBNA1BP2,40.99166077512678,-1.6609706776499995,0.00345058973421421
CDC20,22.321582750992985,-4.243821655814682,2.3832495089596954e-6
ERI3,12.842768785996608,-1.9688392394181409,0.008109744225041765
PRDX1,208.8191736308629,-1.834453864905612,5.2129500622935964e-5
TSPAN1,25.503447865065088,-1.825513187876026,0.0037148243540939202
CNN3,20.180677542528503,-1.151667932552265,0.04972583140997881
PRDX6,97.14641258901601,-1.7570064960622938,1.2212170882294198e-4
STMN1,191.60001813705927,-2.2836410655944595,6.618856930392223e-7
CENPF,37.80462921197916,-2.1609941010775136,4.597408751251262e-5
RPA2,27.495686387297667,-2.025193437197307,8.947623906245689e-4
KMT2A,78.60129778783988,0.9435008883258651,0.03953426313476276
RPS25,1479.1334641381645,-2.257419678634646,8.636039510182494e-7
IRAG2,20.789822372293738,1.3893737829130843,0.017719887745333666
HMGN3,112.504370926741,-1.7785346093902048,4.994050925236484e-4
FBXL5,19.9391742185963,-1.3037795743600098,0.03371531393356165
MED28,85.82014680314039,-0.9545196901670052,0.032465473223502246
SLC16A7,18.880948181223722,1.390968108564122,0.016639422098050055
VAMP8,104.36567653019854,-1.6464953379449365,5.472400926450915e-4
MYL12B,314.31765420124964,-1.6333118547298449,2.676329394460512e-4
EEF2KMT,4.547317580398145,-2.070209449703886,0.049603544385565475
UCHL3,45.59641312171193,-1.7592843724381428,0.001696989909454279
WDR35,6.8781213961645395,-2.9347524882877356,0.006639800076180555
NDUFB3,107.93446567525604,-2.4316437245575577,4.3289695823540866e-7
UBE2B,72.16721049510915,-1.579921991695372,0.0011771355883683431
ITGB1BP1,52.83294914397432,-0.9916956298936056,0.04854316248327252
CTNNAL1,28.880157910658966,-1.2940965523017178,0.0395240742317341
ABITRAM,14.829013611065447,-1.59798437113191,0.020470517109750477
WDR34,26.367751642556858,-2.448311709454103,1.6312192171507656e-4
SET,277.75184984350653,-1.1718709827942306,0.006331928866862016
RAB14,24.933558451551786,-1.1019878215998353,0.04742585075630079
PHF19,21.496295333612007,-4.670966956397725,4.106378401606478e-6
NEK6,22.843663140340514,-2.170719603807057,0.0036245278754328406
PPP6C,37.972500132448666,-1.183279172065063,0.036532381102091255
NDUFA8,42.05163895207065,-1.6720581833980033,0.002923149912601887
HSDL2,14.503725660484102,-1.8581825099951774,0.008717046338051032
MAPKAP1,29.04399135090024,-1.2039186891304625,0.02814887760472936
IFI27L2,20.381817061183167,-1.916490406261035,0.0023190237344598015
NPC2,114.54130913097175,-2.5543974445723627,6.242906595655472e-7
ACOT2,7.612484404306591,-1.6769984084278922,0.04242893028587513
SLIRP,358.3302825841848,-1.964568408366125,3.5008290189857916e-5
RBM25,732.0282466591827,-2.414638236093164,3.129140474416752e-7
YPEL5,45.41436174784613,-1.433179006344583,0.003960654559426336
EPCAM,50.70500669638196,-1.5838146571878182,0.007178583953050543
PPP1R3C,10.341062750467879,-2.5698430096700204,0.003479420242017549
KANSL1,70.67581397711831,1.0075808267524162,0.02112447463365125
PCMT1,14.749752584484964,-1.6436280096404938,0.01725801098493161
CYSTM1,22.567033095392127,-1.278291777267602,0.04333912556905079
MRPS14,31.49164651389474,-1.587292174244953,0.003787975037368105
CENPL,50.860983576645715,-1.1178464146183136,0.01849163375994135
ACAT2,8.233202497564381,-1.6683659333455059,0.040041710198935376
TCP1,41.050011530096114,-1.685275126573036,0.002015836223001853
PDZD11,31.632757656893556,-1.8469070427355145,9.168770724170972e-4
ENY2,159.56538967467617,-1.802354231862103,4.503774415062962e-5
TAF12,40.61757935799596,-1.8129602574021932,0.0021204791103134973
UFM1,72.17212140474086,-1.3400395937312939,0.004226819372652228
WBP4,13.424634243533303,-1.7129736420064405,0.016819875695510182
ETF1,45.454590026666345,-1.6985350341959986,0.0021150078873668834
PAIP2,76.4435883084473,-1.6985006809149414,0.001374898452967165
ZFP30,18.042194449210204,1.2533479962706988,0.032083936516307476
ZNF706,86.84534574594137,-1.5209766962023146,0.0013082723991580624
LYPLA1,64.40009392699348,-1.3781955613622943,0.004853012909491974
COPS5,49.97620170036449,-1.2876914412085612,0.012638022914893847
MND1,5.716735005302382,-2.015244159650977,0.036857707384397996
PSPC1,13.923944705910365,-1.4748652944963017,0.03413339308750218
ZCCHC17,31.67477752243008,-2.179821964496566,8.64128558384688e-4
KHDRBS1,51.31871444698827,-1.4300450661042783,0.003654697744381352
TNFSF10,11.360747913341578,1.5796501875035516,0.02814887760472936
TMEM156,85.56989331963621,-2.0737879199482743,4.31928015184522e-6
TMEM54,38.06582482966491,-1.948888513645214,4.1258999349252733e-4
LRIF1,25.981352676996945,-1.731039662833908,0.007084796895669199
POLK,16.656325455499072,1.1600264857179876,0.04643850977170825
RPL21,1099.8263262103396,-2.959520418509369,4.119231270554389e-10
GTF3A,106.1263158768245,-2.4156047962342684,2.152132328348466e-6
MTERF4,28.9982680764922,-1.225018625075414,0.03180115583030318
OCRL,7.888903703378871,-2.132891089660839,0.021334921698300542
MRPS2,16.404496652336363,-1.3161451516207292,0.04447024661176578
RPL5,1163.8522749704935,-2.046872018212459,1.6264675742087779e-6
SEPTIN7,176.04994578206615,-1.8457280217875802,2.8082348664311584e-5
CBX3,80.34962360683434,-1.7968481692716802,2.468972236910437e-4
HNRNPA2B1,220.82362741510102,-2.338415307977248,3.918869472973067e-6
SLC25A51,21.102592668620172,-1.3426838557270304,0.02814887760472936
CLTA,60.41247985546185,-1.0331343528050483,0.030682431223886187
PLAU,8.875489763774695,-2.153221566034833,0.014061692704830212
CISD1,32.42776633117497,-1.3522913068611422,0.011967565917147583
ZWINT,19.379224236757807,-2.5535722120881577,9.053565148486154e-4
VPS26A,21.2087741016335,-1.341968454598317,0.03620039927217344
MED13L,63.95542689754742,1.3188460681510772,0.0023851140221270786
SSPN,14.203571354228691,1.623132249753892,0.015352230625726947
PRDX4,12.84302331253103,-1.4604779934530887,0.035702794808492685
DDX39A,9.895037046733854,-2.0765080354554373,0.013615643035936167
TRIR,46.147919363306556,-1.777393122133647,0.00228783586231336
ZC3H13,412.75255085535514,-2.1125794355461225,1.4064468106730908e-5
ATF1,8.676036344153665,-2.38280247506194,0.008982681772494134
PFDN5,199.21249214036524,-1.8115619742345055,8.048869501351707e-5
ORMDL2,16.317899441914296,-1.346694399385426,0.0390703110369294
SMUG1,19.86655211888062,-1.2015727138523553,0.040438856385205425
TUBA1B,228.950044965892,-4.140376746021213,1.5893222235150685e-14
AMD1,34.30645305319268,-1.1111269564491317,0.027927377974494752
MORF4L2,74.4993988776216,-2.1612492014659654,7.257817893220976e-6
KCNJ2,19.241419857563717,1.8782915207482584,0.009272076944573139
PLA2G12A,49.28524553215595,-1.0864961983566348,0.02561449738003417
CKS2,171.62705255381454,-2.989874574121648,1.165287614722888e-8
ACSL3,22.632176413341337,1.1943268939924974,0.026377022006095086
WFDC3,11.906709932415664,-2.065629358387623,0.008870060766024451
ATP5F1E,470.93355506080945,-1.7968757819881347,4.451054943502198e-5
RNF114,53.67117396540391,-1.6567268383822538,0.0014189896762611977
VAMP7,11.98948370631618,-1.6370540613736715,0.023354096839399315
STAMBP,21.642580232866436,-1.4212216482885498,0.04557202527224439
SNRNP27,57.100971028724345,-1.7062835982633724,0.0015456199693090315
SNRPC,106.80114028839462,-1.9918488632568403,4.990479039424907e-5
OARD1,21.334289986789535,-1.2537594698769357,0.045265655443456024
RPS10,540.2739398707702,-2.0577545804547333,2.898945280006808e-6
KLHDC3,12.73793024279162,-2.623630471459975,0.0024673566621734176
MEA1,44.978308171611,-1.764194457103313,0.0015237981099843784
CDKN1A,26.687264001715477,-2.1787377377110846,4.5353954787659976e-4
GLO1,79.87294662750331,-2.281058377991507,1.27912208257234e-4
RPP40,11.996681858540786,-2.5747635231143073,0.00381858200733303
DEK,72.00814886762174,-1.4186482543069312,0.0027215707755575903
EEF1E1,42.599402296066074,-1.3917712760436622,0.005661166293646865
AHNAK,22.897797375281435,-1.1596748667594525,0.04557202527224439
MT2A,1250.9294897240907,-2.671949991732274,6.258538065700418e-9
UPF3B,87.73663412630088,-1.8770216827882318,0.001290091278417768
RNF113A,7.5722449521658834,-2.2188801153476714,0.015331553022208367
NDUFA1,123.10504244112109,-1.813828407466855,4.850877010194642e-4
MRPS7,78.81584796651946,-1.2967902208445306,0.007810549280362281
NT5C,17.92599842741601,-1.3936623140195967,0.040726049831771756
CHCHD5,35.98195602519157,-1.46573073437742,0.009784324360699412
RPL23,439.06366700956505,-1.9935038446085094,1.042902400441753e-5
SNRPD2,276.8604725931499,-1.8643835827438648,8.137282825815253e-6
FAM182A,7.600333267782357,1.5768550122113774,0.03894167482769202
CENPB,11.372976486837171,-1.5627110268884112,0.03588063669162274
PSMF1,65.34070600003334,-1.0281307237344433,0.025305678768840115
SNRPB,78.80353281709019,-2.666135836306795,1.444316480441294e-6
DSTN,467.44844559943857,-1.747546732170776,3.932021030932448e-5
SNRPB2,71.61684732619491,-1.3818761881535615,0.007316033663355754
ITPA,19.81812088654112,-1.5018205354214222,0.014961235403372438
MRPS26,26.99916095076976,-1.9103090302725272,0.0020081932201627202
ID1,31.921297449857462,-2.3396699197745905,1.1729366592932053e-4
RALY,33.30565173158085,-1.2045280739689104,0.022110454674427075
DYNLRB1,84.10509557843417,-1.3676348363078752,0.008888978666976651
EIF2S2,106.95875809194776,-1.0375915989457425,0.029912125889772028
ERGIC3,51.588655106308416,-1.00972243579299,0.048072167571096745
ROMO1,232.27468172216345,-1.8799395980438605,6.454898129679377e-5
PSMB2,93.83560930084005,-1.7791316706127744,1.7190256850547304e-4
UROD,26.377123067566803,-1.872116623082949,0.00782243506250023
CAPNS1,28.85971250292757,-1.5319819230114515,0.008318373924454508
COX6B1,133.84829210225723,-2.0564873024953574,5.195780830175665e-5
PRDX5,141.55599047515892,-1.3396959004269908,0.0014172177384546157
RRAS,14.242178422858942,-2.0906785267410894,0.004660187486335676
SBDS,40.1321474085667,-1.6473979912801329,0.004190782411691999
NSRP1,363.49765885384016,-1.2134060115014995,0.00598021408824528
DNAJC8,65.53841088690614,-1.6288634568230884,0.0010192993964978437
EMG1,13.430279220488123,-2.548163640891192,0.0023083664769142902
UXT,52.308055793805444,-1.6282728556946422,0.001062717875623735
TIMM17B,31.84925327029133,-1.2345549549958552,0.018628470804649726
WDR60,102.23965333485235,-1.9793464768143785,8.10594094154722e-5
TIMM8A,15.704518276526358,-1.9854307526597041,0.007327528996986055
PPCS,43.49304862103641,-1.2979638897800336,0.01462294441975618
COX7C,374.91341018262506,-1.9862228597228115,9.382400946413184e-6
RAP1B,160.87950052388118,-0.8348028774537454,0.041460299578971384
PIN1,21.36334783718615,-1.4141518233285129,0.02363636740642712
UQCR11,133.3261803452108,-1.8257406829448004,7.128152822799825e-5
EMC6,24.555091698065493,-2.6981715924026686,9.377462531873566e-5
TUBA4A,38.465952728797085,-1.9232873791034693,0.0011684770411408466
AAMP,24.06781580949556,-2.139256310062549,8.307034530742539e-4
ECHS1,28.488996760491656,-1.4615504094104315,0.010739929826771247
GNG11,52.4459393000455,-1.9205254918747934,8.42545445885253e-4
SEM1,211.4058476315358,-1.9610526274063864,7.257817893220976e-6
STYXL1,14.986056824949378,-1.4658204875847014,0.04037022934440284
STEAP4,17.80546869462033,1.6567350473888376,0.011348218459589787
DGCR6L,21.428400910515776,-1.4000984765075313,0.014173933902352921
YWHAH,29.934382592311938,-2.259652311760548,5.193282371827582e-4
ATF4,57.292595604833906,-2.247469778403932,2.5136198912832472e-5
EMC4,51.42125041981147,-1.5352466033128696,0.0036326976807841325
ATP6V1F,71.93303251764726,-1.5264304863600584,0.0018211637238828068
FOXP2,19.758323520599937,1.8538933238775526,0.0033122221052178844
MTX2,22.843032049151887,-1.9394355902443507,0.0017628304773447507
ORMDL1,23.60941476070749,-1.4430445731789039,0.014074493458998525
SNRPN,117.298763982725,-1.8340933992489372,1.5022261929011806e-4
PSMG2,47.222412665703445,-2.172213634893757,1.4589968665990017e-4
CGNL1,173.64737738708044,-2.1944612804145858,9.022930004325923e-7
KNSTRN,17.124120738239217,-1.9313151132920043,0.0040076169463962264
DUT,80.64177649780366,-2.541902147475191,3.841210517077176e-6
ANAPC13,52.675139147444696,-1.6426323999554866,0.0016958320500028326
PSMA1,47.60519000185613,-1.9859024210146632,7.785376336452565e-4
PALLD,64.56794044060814,-2.055128232789471,4.426880604333928e-5
PIMREG,11.355200324754946,-1.676428901851772,0.028485382605323045
TXNDC17,160.71458769625707,-2.10484778438652,3.7517733339113638e-6
KIF1C,135.38587178434105,-1.2717445906006297,0.0034574850733232795
BCL2L2,99.49523050577436,-1.4876781808934152,0.0033526278175296563
SNX6,66.80692553885011,-1.28079349568915,0.012726591502270094
NEDD8,161.99687185057763,-2.0144225718768416,8.036234270363353e-6
DAD1,119.30871903934062,-2.043039312648408,5.2129500622935964e-5
RPS4Y1,125.34653818672965,-1.9536024378945338,8.590930412633758e-5
GAMT,14.58729961158234,-2.30693421854486,0.00311765510860634
SAT1,107.76937491728891,-2.0882534298359148,2.5569402797015115e-5
ELOF1,24.82645316964545,-3.1171961389220595,6.270760688473543e-5
RPL36,398.51731017928415,-1.8429355053349359,9.594044123892636e-5
MRPL34,19.964539076539246,-1.9038969240861692,0.00345058973421421
LSM7,42.72060293824287,-2.2958843524502086,5.665777396224036e-5
NDUFA10,33.43460320747044,-1.0543322005284688,0.0462147314695642
ARPC1B,93.45186022501332,-1.2699320688444846,0.009486951149974165
LSM4,47.416406572878564,-2.765695021346739,4.130288174240087e-6
ATXN10,25.50513118350275,-1.674590547714821,0.004613493228798901
ADRM1,32.611309626694364,-1.7399911582823322,0.0024277285789369293
EXOSC2,25.982376324783814,-1.1688204296534017,0.029921427198309192
FIBCD1,13.725936449754819,-2.1500433919258395,0.0042322926665820364
CHMP2A,55.04832750163916,-1.6660167837810818,0.001941876851384475
METTL26,26.034766667156585,-1.3480318630780677,0.021058156637294958
EIF2S3,91.81911875004916,-0.9434370331195202,0.041533389251162775
TMEM160,9.789899150053113,-1.5586593148210024,0.0361535615743025
GMFG,15.998073965742083,-1.6949328936352888,0.017008968286386424
ATP5IF1,204.36272159326754,-1.9581582465397296,1.617658871965385e-5
EIF3G,31.295036302071264,-1.2564061747317863,0.021639088863803793
DNMT1,14.218056918392415,-1.2967182670255106,0.04125370551732562
DKC1,40.41443511518518,-1.9197676274482929,2.4198164931896383e-4
PPIL4,8.69675823876465,-1.8733355152169513,0.03399561628793771
RBM39,94.72064185378507,-1.1461412703231506,0.012373173267229901
ATP6V1E1,26.136316542888917,-1.5761406165891108,0.0076826315716339464
COX4I1,201.98318915620857,-1.6522315282777078,2.1159797301694634e-4
EMC8,32.8368471740007,-1.6366003246212746,0.00512527852266313
GINS2,34.55885425182391,-2.570961526504894,1.2657666747231083e-5
SH3BGRL,36.38603718361466,-2.255741019582632,1.577224421862292e-4
